index,uri,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,duration_ms
"radio ga ga, queen",spotify:track:2jAc9KIQ9XoZxkydXh3MVh,112.415,0.752,0.375,5,-12.966,1,0.0358,0.151,0.000481,0.14300000000000002,0.632,4,348173
"under pressure, queen",spotify:track:1mSClObliRtgPVT399COQH,113.458,0.659,0.545,2,-12.767999999999999,1,0.0514,0.39399999999999996,0.0,0.0859,0.406,4,245507
"staying power, queen",spotify:track:7a3CORGB8AOQxzBcojmESJ,115.318,0.8190000000000001,0.6829999999999999,2,-12.529000000000002,1,0.0811,0.0959,0.0,0.0855,0.439,4,251533
"crazy little thing called love, queen",spotify:track:2NpKgRCZfFb8fVmvk16iMx,76.82600000000001,0.627,0.569,0,-13.453,1,0.0421,0.499,0.0,0.147,0.743,4,163427
"another one bites the dust, queen",spotify:track:291RmMazWAmDitFuD6NJCv,109.884,0.9259999999999999,0.366,5,-13.159,0,0.122,0.0483,0.136,0.11900000000000001,0.784,4,215867
"play the game, queen",spotify:track:6hyjl7z58fwPpx8273ilOC,78.486,0.391,0.493,5,-11.945,1,0.0306,0.244,6.03e-06,0.452,0.33399999999999996,4,210933
"don't stop me now, queen",spotify:track:43DHLzDkncpby82Po5jlOZ,156.43200000000002,0.561,0.757,5,-10.061,1,0.192,0.0563,0.0012699999999999999,0.5579999999999999,0.64,4,209560
"dreamers ball, queen",spotify:track:071dBBTECiX4tEAiXkdh3S,91.705,0.597,0.295,9,-11.475999999999999,1,0.0396,0.787,0.0,0.41600000000000004,0.45299999999999996,4,210040
"fat bottomed girls, queen",spotify:track:39sH8Fl415P7O8GRP1Td6Z,176.109,0.253,0.635,2,-10.135,1,0.053,0.0443,1.4300000000000002e-05,0.324,0.41,4,255533
"my melancholy blues, queen",spotify:track:29fAHjBdqcEVeo2GxvGi9P,100.333,0.426,0.145,3,-17.317999999999998,1,0.034,0.7909999999999999,1.14e-06,0.126,0.111,4,209293
"it's late, queen",spotify:track:20tTHycMGXBlar5C0sOw0H,182.12400000000002,0.292,0.555,9,-8.781,1,0.0438,0.268,1.62e-05,0.0764,0.5870000000000001,4,386267
"who needs you, queen",spotify:track:2lH5YKYw4kEH9gCKMHfKI2,120.626,0.861,0.33899999999999997,2,-15.253,1,0.0474,0.287,0.000769,0.21600000000000003,0.93,4,185560
"sleeping on the sidewalk, queen",spotify:track:4POnIp2RNhXnpn8aoVxIQo,129.32299999999998,0.617,0.636,4,-11.376,1,0.0269,0.507,0.000525,0.455,0.6920000000000001,4,186800
"we are the champions, queen",spotify:track:4kzvAGJirpZ9ethvKZdJtg,94.50399999999999,0.47600000000000003,0.455,10,-7.845,1,0.0298,0.255,0.0,0.10099999999999999,0.18899999999999997,3,180667
"we will rock you, queen",spotify:track:0a9sd6MEXZXIPHk0fAxpZ4,81.41199999999999,0.6859999999999999,0.384,11,-10.424000000000001,0,0.0719,0.629,0.0,0.153,0.544,4,121973
"long away - remastered 2011, queen",spotify:track:6HkIKKmNZ3fQAmEz0eMlfQ,116.74600000000001,0.495,0.741,9,-6.4639999999999995,1,0.0398,0.162,1.16e-06,0.266,0.29600000000000004,4,213413
"good old-fashioned lover boy - 2011 mix, queen",spotify:track:6FsBUy8pE4dvH2t2umXfCZ,96.78399999999999,0.545,0.45399999999999996,3,-6.706,1,0.0302,0.5660000000000001,0.0,0.0541,0.39299999999999996,4,173173
"you and i - remastered 2011, queen",spotify:track:5slI9XiWLx7epG4RzZ2jvr,134.382,0.528,0.868,2,-5.7589999999999995,1,0.0581,0.0781,0.00309,0.43700000000000006,0.54,4,206160
"the millionaire waltz - remastered 2011, queen",spotify:track:1HRMaIn2NrJx6OZtsuusKO,96.133,0.322,0.34299999999999997,10,-7.595,1,0.0332,0.634,8.38e-06,0.126,0.373,4,295347
"'39 - 2011 mix, queen",spotify:track:02MiyVckOBtygUOEDnV7Pd,101.632,0.519,0.584,8,-9.67,1,0.027000000000000003,0.0275,0.0,0.111,0.336,4,210800
"good company - remastered 2011, queen",spotify:track:13qGcSeDHrvDKml7xVdpKy,183.067,0.5,0.418,6,-11.277000000000001,1,0.0444,0.779,1.7899999999999998e-05,0.34600000000000003,0.51,4,203440
"death on two legs (dedicated to...) - remastered 2011, queen",spotify:track:7jW1qSS0NJciZQ4lzPCSwk,124.66,0.395,0.698,2,-6.244,1,0.0573,0.33399999999999996,6.440000000000001e-05,0.155,0.455,4,223173
"sweet lady - remastered 2011, queen",spotify:track:28d6RWNDS3fiJ8doaINVAA,119.006,0.31,0.8590000000000001,9,-8.937000000000001,1,0.0754,0.0127,4.57e-05,0.596,0.593,3,242133
"the prophet's song - remastered 2011, queen",spotify:track:7uJXaeFNQ40vKSGRwtXd5L,139.284,0.397,0.451,2,-9.812000000000001,0,0.0461,0.316,5.8899999999999995e-05,0.34700000000000003,0.17800000000000002,4,500960
"love of my life - remastered 2011, queen",spotify:track:2Rua8o4ZNjPx3Q7lHYUgml,79.195,0.331,0.183,5,-11.63,1,0.0287,0.9359999999999999,9.07e-06,0.115,0.26,4,217400
"god save the queen - remastered 2011, queen",spotify:track:4H77L5Gl0DROXPqKtQivwF,90.742,0.10400000000000001,0.293,7,-15.24,1,0.0327,0.6659999999999999,0.889,0.31,0.23,4,75347
"seaside rendezvous - remastered 2011, queen",spotify:track:1wY45lwOx8LORIpXj0VR3M,167.53799999999998,0.444,0.7,0,-5.494,1,0.14,0.386,0.0,0.253,0.7609999999999999,4,134133
"you're my best friend - remastered 2011, queen",spotify:track:2RCnr8CRWxBVSnXBur7CIw,118.738,0.518,0.7609999999999999,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.5760000000000001,4,170800
"lazing on a sunday afternoon - remastered 2011, queen",spotify:track:5evxr7Opn6r6XDgzDMGVo7,131.901,0.643,0.579,3,-9.165,1,0.0555,0.445,0.00107,0.109,0.7120000000000001,4,67400
"stone cold crazy - remastered 2011, queen",spotify:track:4xx6gNZiyz0R2E64pzgZ3T,120.37799999999999,0.42700000000000005,0.919,7,-6.609,1,0.0936,0.0216,0.00173,0.0957,0.504,4,133813
"keep yourself alive, queen",spotify:track:6WKoOXecrcYW8RmerNCxFB,134.953,0.504,0.7290000000000001,9,-8.049,1,0.0544,0.23399999999999999,0.0,0.0705,0.45299999999999996,4,228333
"the show must go on - 2011 mix, queen",spotify:track:0LCWyLFPXIeg1CIC1NS712,84.156,0.425,0.675,11,-6.79,0,0.0409,0.433,4.51e-06,0.11199999999999999,0.0671,4,271612
"don't stop me now - …revisited, queen",spotify:track:62PDM93qqC4xSfQMV48MRF,155.061,0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.28600000000000003,0.39,4,217824
"who wants to live forever - 2011 remaster, queen",spotify:track:05ZPrmaISOFhW3BnkuxyLR,139.671,0.18,0.371,4,-9.033,0,0.0332,0.583,0.00217,0.11599999999999999,0.0388,4,314489
"under pressure - remastered, queen",spotify:track:5AZGbqiIK5t1jrWSPT7k8X,113.73700000000001,0.672,0.6990000000000001,2,-7.831,1,0.0475,0.395,0.0,0.094,0.46,4,244485
"i want to break free, queen",spotify:track:25H6P7a94WUr5102lC6TNI,108.944,0.807,0.414,4,-8.902999999999999,1,0.0352,0.105,2.57e-05,0.0813,0.502,4,223080
"another one bites the dust - 2011 remaster, queen",spotify:track:3LjvFUqQi5LoqaRK6CLwMk,109.958,0.9279999999999999,0.526,5,-6.486000000000001,0,0.161,0.0969,0.263,0.153,0.753,4,214640
"we will rock you - movie mix, queen",spotify:track:56WjtnIYDizFHsceYrZEvE,81.402,0.64,0.593,11,-6.24,0,0.121,0.11699999999999999,1.21e-06,0.78,0.40700000000000003,4,129093
"crazy little thing called love - 2011 remaster, queen",spotify:track:0xqaviScnf68cFZf0caB4V,76.793,0.626,0.762,7,-6.846,1,0.0432,0.6729999999999999,2.1000000000000002e-06,0.325,0.7659999999999999,4,163342
"bohemian rhapsody - 2011 mix, queen",spotify:track:6AWe04n4zsYkGKb3Pf7LMk,144.031,0.39,0.397,0,-9.963,0,0.0513,0.287,0.0,0.207,0.24600000000000002,4,354947
"killer queen - 2011 mix, queen",spotify:track:6AAa4zIwllv49ACRh2ndLh,117.132,0.526,0.64,10,-6.374,1,0.0472,0.365,1.3e-06,0.0958,0.622,4,179356
"somebody to love - 2011 mix, queen",spotify:track:3cMunJsyeFbyYm7X3LgW9T,109.772,0.466,0.698,8,-6.9670000000000005,1,0.0629,0.16399999999999998,0.0,0.127,0.349,3,295733
"manic depression, jimi hendrix",spotify:track:3f5JtAsGRIXN8pSAeTi6vA,149.741,0.35700000000000004,0.9690000000000001,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.7040000000000001,3,222293
"love or confusion, jimi hendrix",spotify:track:46omDVahYovje7GLtFKFz9,110.35799999999999,0.265,0.885,7,-4.088,1,0.063,0.0126,0.938,0.0994,0.517,4,192520
"may this be love, jimi hendrix",spotify:track:1Y6Dv0tWYUP3Za2Es9FUL2,95.34700000000001,0.539,0.609,8,-9.397,1,0.0622,0.218,0.111,0.115,0.488,4,190227
"i don't live today, jimi hendrix",spotify:track:4oGRZ3J9o56fPaL96y2NEH,111.31700000000001,0.349,0.9209999999999999,9,-4.8260000000000005,1,0.12,0.0044399999999999995,0.875,0.0579,0.424,4,234547
"the wind cries mary, jimi hendrix",spotify:track:5H6Jp0syB5yEPk7SWYdlmk,80.086,0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.33899999999999997,4,200733
"fire, jimi hendrix",spotify:track:5LI7PoHEolR8plrf3I16sq,153.45,0.479,0.9440000000000001,9,-5.167000000000001,1,0.115,0.00206,0.0283,0.35600000000000004,0.5720000000000001,4,163800
"third stone from the sun, jimi hendrix",spotify:track:34jAhU99TNRvYwwOEoINl3,114.84299999999999,0.307,0.7559999999999999,11,-8.119,0,0.0493,0.0209,0.758,0.353,0.41700000000000004,4,404267
"are you experienced?, jimi hendrix",spotify:track:02POyqtbrdmYQ3RxsTrYMD,82.81200000000001,0.40299999999999997,0.763,8,-6.727,1,0.11800000000000001,0.0277,0.00985,0.14800000000000002,0.455,4,255613
"stone free, jimi hendrix",spotify:track:2TKtQAy9VKwq3Kh234uE85,133.334,0.532,0.8290000000000001,2,-5.659,1,0.057999999999999996,0.018000000000000002,8.37e-05,0.22899999999999998,0.848,4,215707
"51st anniversary, jimi hendrix",spotify:track:5lWeY2p6lpCK2bDZyy2nPd,134.092,0.436,0.8109999999999999,11,-4.927,0,0.0458,0.145,0.0151,0.0678,0.304,4,195787
"highway chile, jimi hendrix",spotify:track:6r6ARqXEyXaoQjVZ1Mb1pV,138.52200000000002,0.43200000000000005,0.938,5,-3.716,0,0.139,0.26899999999999996,0.000697,0.192,0.637,4,212587
"can you see me, jimi hendrix",spotify:track:41j3QgPNvLSoWBucJuInCZ,134.243,0.5720000000000001,0.8109999999999999,6,-5.494,0,0.0419,0.226,0.0759,0.273,0.9329999999999999,4,152973
"remember, jimi hendrix",spotify:track:5jC8uR4L35LBJufeDmOmtk,99.15700000000001,0.7390000000000001,0.765,1,-5.595,1,0.0445,0.0349,0.0407,0.11800000000000001,0.701,4,168720
"red house, jimi hendrix",spotify:track:3XxBSvDZKH5YvZZjTpn6eR,53.905,0.27699999999999997,0.479,5,-8.482999999999999,0,0.0495,0.585,0.0224,0.16,0.483,4,230360
"...and the gods made love, jimi hendrix",spotify:track:4COmeKH1pLNNpXcgtMcyQH,101.152,0.312,0.77,6,-13.991,1,0.282,0.33899999999999997,0.271,0.11,0.0298,4,82627
"have you ever been (to electric ladyland), jimi hendrix",spotify:track:3Yh64aiu2ANBwDFztyPDkT,73.104,0.43,0.498,10,-9.203,0,0.0618,0.23,0.000164,0.113,0.655,4,130040
"voodoo chile, jimi hendrix",spotify:track:0auKlivXpm76wR63mMJ3pR,164.99099999999999,0.298,0.753,0,-7.417000000000001,0,0.0894,0.248,0.14800000000000002,0.11199999999999999,0.32,3,899933
"little miss strange, jimi hendrix",spotify:track:1jhH7vvy8hoHuc0mGuZsLX,143.001,0.46,0.807,8,-7.237,1,0.086,0.731,4.52e-05,0.0799,0.456,4,172200
"long hot summer night, jimi hendrix",spotify:track:1HFj7yC7uZfqjWuoH6DO9r,85.21799999999999,0.465,0.8240000000000001,7,-6.667999999999999,1,0.1,0.363,0.000398,0.6559999999999999,0.687,4,207760
"come on (let the good times roll), jimi hendrix",spotify:track:0KqHJXm4Z42fELkW83ZW0r,148.665,0.41,0.821,11,-8.557,0,0.19399999999999998,0.20199999999999999,0.0367,0.43,0.833,4,249373
"gypsy eyes, jimi hendrix",spotify:track:1DfWmv1eJU1a9tuGpqKGFP,117.574,0.599,0.622,6,-7.019,1,0.128,0.222,0.0,0.536,0.907,4,223680
"burning of the midnight lamp, jimi hendrix",spotify:track:36SULeBeglappJysOY6WzQ,76.69800000000001,0.331,0.845,0,-7.55,1,0.0889,0.41100000000000003,0.000412,0.124,0.525,4,219613
"rainy day, dream away, jimi hendrix",spotify:track:0xwG5stzrc5B70TycPwenY,108.07700000000001,0.6920000000000001,0.672,2,-8.979,1,0.282,0.317,0.0017699999999999999,0.39,0.541,4,222067
"1983...(a merman i should turn to be), jimi hendrix",spotify:track:5uDpwSGjljhIgDB1ZYdp9c,138.25799999999998,0.35700000000000004,0.682,1,-9.207,1,0.106,0.159,0.00609,0.35700000000000004,0.22899999999999998,4,819627
"voodoo child (slight return), jimi hendrix",spotify:track:2AxCeJ6PSsBYiTckM0HLY7,175.56099999999998,0.214,0.91,8,-6.662000000000001,1,0.389,0.48,0.00839,0.0517,0.447,4,313373
"crosstown traffic, jimi hendrix",spotify:track:1ntxpzIUbSsizvuAy6lTYY,113.133,0.486,0.963,0,-5.586,0,0.129,0.248,2.39e-06,0.158,0.5329999999999999,4,146573
"lust for life (with the weeknd), lana del rey",spotify:track:0mt02gJ425Xjm7c3jYkOBn,99.98200000000001,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,4,264066
"love, lana del rey",spotify:track:2Kerz9H9IejzeIpjhDJoYG,98.994,0.527,0.366,10,-10.943,1,0.0277,0.48700000000000004,0.0023,0.11,0.23399999999999999,4,272743
"brooklyn baby, lana del rey",spotify:track:1NZs6n6hl8UuMaX0UC0YTz,107.74700000000001,0.40399999999999997,0.664,1,-6.6979999999999995,1,0.0407,0.542,0.00402,0.11,0.0949,4,351640
"born to die, lana del rey",spotify:track:3eRZZ4d2RJSqFKzP7tSdFE,75.632,0.18,0.636,4,-6.591,0,0.0438,0.209,0.000133,0.217,0.39,3,286253
"carmen, lana del rey",spotify:track:0LKYAQdeUDxqqL4O6qUzsD,100.056,0.48700000000000004,0.426,1,-9.56,0,0.0317,0.0879,0.000392,0.128,0.0376,4,248720
"summertime sadness, lana del rey",spotify:track:4cKtn8Shw999egpwBmWQmp,111.931,0.565,0.647,1,-6.789,0,0.0334,0.0456,0.0,0.121,0.21600000000000003,4,264773
"young and beautiful, lana del rey",spotify:track:2nMeu6UenVvwUktBCpLMK9,113.986,0.324,0.41600000000000004,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,4,236053
"is it really so strange? - john peel session, 12/2/86, the smiths",spotify:track:4nZYj9yVJFb0yd58kxmcXv,133.27200000000002,0.525,0.8909999999999999,9,-4.832,1,0.0319,0.00288,0.0322,0.0903,0.498,4,188013
"sheila take a bow - 2011 remaster, the smiths",spotify:track:6Te9dWPvMfjPAOFDQDVt0b,125.26299999999999,0.535,0.861,4,-4.298,1,0.0327,0.0531,2.37e-05,0.265,0.644,4,162240
"shoplifters of the world unite - 2011 remaster, the smiths",spotify:track:6a6zCBKwuZPO9S0rVJLVDI,168.975,0.47,0.785,2,-5.119,1,0.0445,0.311,0.0641,0.265,0.601,4,178440
"sweet and tender hooligan - john peel session, 12/2/86, the smiths",spotify:track:4o1DKiMG5yVeNEX8mIwHH8,180.435,0.313,0.975,2,-3.497,1,0.0694,0.0081,0.40700000000000003,0.235,0.687,4,216320
"london - 2011 remaster, the smiths",spotify:track:0UFQE2kic1X8iwC4A25ghj,127.75299999999999,0.364,0.9840000000000001,11,-5.3420000000000005,1,0.0791,3.82e-05,0.902,0.591,0.376,4,127013
"panic - 2011 remaster, the smiths",spotify:track:64D3dzWyj0GpQT1AHx4kbK,130.476,0.53,0.861,7,-4.67,1,0.0372,0.0175,0.0177,0.0857,0.8440000000000001,4,140507
"girl afraid - 2011 remaster, the smiths",spotify:track:38ZW90yqTca2NYmh3uy4xV,175.92,0.406,0.9259999999999999,9,-4.875,1,0.0447,0.00010800000000000001,0.0136,0.125,0.9109999999999999,4,166320
"shakespeare's sister - 2011 remaster, the smiths",spotify:track:4mYpkmfY0ycWAU3GTKGmRa,126.96700000000001,0.408,0.941,7,-4.629,1,0.0551,0.165,0.00323,0.107,0.846,4,128960
"william, it was really nothing - 2011 remaster, the smiths",spotify:track:2WvneyOgsp24MeqcsUETzD,130.661,0.517,0.9390000000000001,2,-4.928999999999999,1,0.0441,0.0482,0.0005740000000000001,0.33399999999999996,0.48700000000000004,4,131600
"you just haven't earned it yet, baby, the smiths",spotify:track:3EHD1utxPtIogoeZ7QrVWT,141.45,0.547,0.893,6,-5.118,1,0.0332,0.023,0.0189,0.0404,0.7979999999999999,4,213307
"ask - 2011 remaster, the smiths",spotify:track:2AdRSHeYmDGMrgIfiS2w7K,166.59400000000002,0.45299999999999996,0.986,7,-5.768,1,0.11900000000000001,0.387,0.0,0.42200000000000004,0.455,4,198147
"golden lights - 2011 remaster, the smiths",spotify:track:4i95WTacwOWK6ave3Y3I0u,110.189,0.69,0.623,4,-8.674,1,0.0276,0.344,0.129,0.13,0.491,4,161240
"oscillate wildly - 2011 remaster, the smiths",spotify:track:5v98XLkj6tkKy0D06umqDe,116.329,0.657,0.7909999999999999,9,-5.996,0,0.0278,0.0205,0.298,0.10099999999999999,0.7829999999999999,4,208200
"these things take time - 2011 remaster, the smiths",spotify:track:1xPVaZBBA8GO8jNIFnSkVm,165.02599999999998,0.426,0.877,9,-5.02,1,0.0451,0.0209,0.00158,0.24100000000000002,0.898,4,143440
"rubber ring - 2011 remaster, the smiths",spotify:track:0FNWkaLLOL5mPJom4O0ICu,137.621,0.535,0.721,4,-5.54,0,0.054000000000000006,0.162,0.00943,0.28800000000000003,0.84,4,228293
"back to the old house - 2011 remaster, the smiths",spotify:track:6LUGvXEAK8WxIBYK43uoTb,104.13,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.40399999999999997,3,186627
"stretch out and wait - 2011 remaster, the smiths",spotify:track:0Hpm3tUmlaQs2l517D5GAh,177.53599999999997,0.272,0.498,4,-7.897,1,0.0403,0.358,0.0,0.13699999999999998,0.266,3,159933
"please, please, please, let me get what i want - 2011 remaster, the smiths",spotify:track:1oA0tDRFjY5xoNDXuMBGGA,91.581,0.24100000000000002,0.46799999999999997,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,3,112707
"this night has opened my eyes - 2011 remaster, the smiths",spotify:track:2Yf0HjCklkx54C4wQzhvzH,100.038,0.696,0.628,2,-8.407,1,0.0274,0.0010199999999999999,0.428,0.272,0.701,4,221533
"unloveable - 2011 remaster, the smiths",spotify:track:27r5xwtP8VRqdkeWfaEtQ9,97.212,0.626,0.518,2,-7.6339999999999995,1,0.0225,0.057,0.0378,0.0794,0.555,4,236667
"asleep - 2011 remaster, the smiths",spotify:track:7LZgdL0MxiElfaKZbuuE4l,115.14399999999999,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,3,253560
"half a person - 2011 remaster, the smiths",spotify:track:3ccAZx3wLZDVB2Nq6rikf9,120.601,0.608,0.73,6,-8.698,0,0.0291,0.0266,0.0,0.0565,0.614,4,218440
"nina cried power (feat. mavis staples), hozier",spotify:track:7wR5r0KYGXBpyWXCdyYs3F,98.835,0.29,0.889,1,-2.611,1,0.159,0.00949,0.0,0.0821,0.6509999999999999,4,225213
"nfwmb, hozier",spotify:track:2iQYqdalv245vrCEM4W9N9,176.002,0.379,0.373,3,-12.175999999999998,0,0.0309,0.895,0.0718,0.115,0.35200000000000004,1,259253
"moment's silence (common tongue), hozier",spotify:track:6F980QL4axcqjJDMaV7Ew8,76.018,0.516,0.593,0,-5.09,1,0.0252,0.055,0.0401,0.111,0.53,4,254840
"shrike, hozier",spotify:track:5uIYONgpUQ7t0v7D6CTMBt,153.42600000000002,0.387,0.278,7,-8.454,0,0.0318,0.46399999999999997,0.00527,0.102,0.0632,3,300707
"fall in love with me, iggy pop",spotify:track:2qkYMCcjOnfJZPko33rkoO,123.353,0.589,0.7170000000000001,1,-8.952,0,0.0938,0.207,0.42700000000000005,0.102,0.7879999999999999,4,390600
"mama, you been on my mind - studio outtake - 1993, jeff buckley",spotify:track:0qUged3a0Bk6l5rtYGMsYn,85.539,0.473,0.0533,0,-17.682000000000002,1,0.0388,0.966,0.00318,0.11,0.12300000000000001,4,205587
"blues in the bottle, the lovin' spoonful",spotify:track:3qdPVPyszVK9lqPKymkIE0,208.916,0.377,0.794,2,-7.433,1,0.0478,0.223,5.58e-06,0.0901,0.956,4,130600
"sportin' life, the lovin' spoonful",spotify:track:0jEvsnUUMub8yAs6gZIDlP,87.616,0.49,0.397,9,-9.754,1,0.0278,0.213,7.759999999999999e-05,0.0457,0.455,3,243600
"my gal, the lovin' spoonful",spotify:track:4hIvPxRg2M66MDHWDrihbU,97.792,0.675,0.7909999999999999,1,-5.327000000000001,1,0.0428,0.0874,0.0,0.298,0.885,4,155160
"you baby, the lovin' spoonful",spotify:track:2COuoNe4bhNgbDbxmiqAP3,61.638999999999996,0.455,0.565,5,-7.71,1,0.0318,0.303,0.0,0.196,0.5589999999999999,4,173867
"fishin' blues, the lovin' spoonful",spotify:track:503O3QCKIwvjse3dSsgeM7,96.212,0.601,0.841,2,-7.322,1,0.034,0.15,0.00013000000000000002,0.0508,0.963,4,119307
"did you ever have to make up your mind?, the lovin' spoonful",spotify:track:06YcuDoEZvMcxgzvtzJTz4,120.214,0.789,0.501,7,-9.064,1,0.0342,0.7609999999999999,0.0,0.18100000000000002,0.945,4,119373
"the other side of this life, the lovin' spoonful",spotify:track:2yn5Houw7kJ3OfmPCULzwi,144.939,0.507,0.794,7,-7.077999999999999,1,0.0633,0.24,0.0,0.0679,0.682,3,148240
"younger girl, the lovin' spoonful",spotify:track:3wBR9vsWzL181bf8WDTvtX,118.771,0.59,0.26,7,-12.273,1,0.0386,0.8320000000000001,0.0,0.35100000000000003,0.541,4,137400
"on the road again, the lovin' spoonful",spotify:track:0V4S9iZ4VBEzTtkifD5RTt,140.261,0.42,0.606,4,-7.808,1,0.0597,0.38299999999999995,0.0,0.309,0.8590000000000001,4,110000
"night owl blues, the lovin' spoonful",spotify:track:3cJzujZfW6N10RDT5mCc3E,98.42299999999999,0.43799999999999994,0.63,2,-9.833,1,0.0309,0.201,0.804,0.29,0.5579999999999999,3,180800
"alley oop - previously unreleased - mono version, the lovin' spoonful",spotify:track:3FvLsojIPCBKpd3qWfJDKf,73.182,0.45299999999999996,0.8029999999999999,0,-7.194,1,0.0409,0.0286,0.0,0.368,0.938,4,134760
"blues in the bottle - alternate take/previously unreleased, the lovin' spoonful",spotify:track:2gREAa20vOcwqmqQW9sZuE,189.528,0.401,0.7829999999999999,2,-7.809,1,0.027999999999999997,0.0513,1.73e-06,0.11900000000000001,0.9620000000000001,4,180840
"wild about my lovin' - alternate take/previously unreleased, the lovin' spoonful",spotify:track:59DlwRVqL7apo7aVLF4Wpl,181.21,0.488,0.7090000000000001,0,-8.341000000000001,1,0.0369,0.247,3.13e-06,0.149,0.778,4,156093
"wild about my lovin', the lovin' spoonful",spotify:track:5WLICRncUqisuqlIGIgHQc,181.545,0.504,0.726,0,-8.259,1,0.0307,0.366,3.61e-06,0.11199999999999999,0.843,4,154467
"younger girl - alternate take/previously unreleased demo version, the lovin' spoonful",spotify:track:5uWswHtVYj6AgAcM6XmoOH,107.071,0.61,0.4,7,-12.423,1,0.0321,0.5489999999999999,4.95e-05,0.13699999999999998,0.737,4,158000
"daydream, the lovin' spoonful",spotify:track:3c06k9x6MHHdPQi3ix68yF,110.802,0.8220000000000001,0.332,1,-11.369000000000002,1,0.0506,0.8340000000000001,0.0,0.11,0.8340000000000001,4,139093
"there she is, the lovin' spoonful",spotify:track:5xWjz4aBcwianOCx176PvE,99.361,0.489,0.721,9,-8.468,1,0.0331,0.397,0.0,0.409,0.882,4,115107
"it's not time now, the lovin' spoonful",spotify:track:5lhujmEUG5jx4Ad6aHy1Kc,100.58,0.6409999999999999,0.519,0,-11.375,1,0.0301,0.489,3.76e-06,0.156,0.907,4,166493
"warm baby, the lovin' spoonful",spotify:track:6XhnrCPo3ufwGTbEZSkq5J,115.98200000000001,0.6729999999999999,0.48200000000000004,4,-11.825999999999999,0,0.0366,0.413,0.0,0.33,0.711,4,120133
"day blues, the lovin' spoonful",spotify:track:3Ut0BbS8Sra6LPJO96j76H,179.295,0.428,0.341,9,-12.037,1,0.0311,0.32299999999999995,0.000352,0.0843,0.509,3,192093
"let the boy rock 'n' roll, the lovin' spoonful",spotify:track:0koOd77ukgI1srUzQ2ydNg,147.765,0.36700000000000005,0.552,0,-10.181000000000001,1,0.0477,0.161,0.00011599999999999999,0.677,0.9590000000000001,4,151427
